metadata,question,answer,ground_truths,keywords,answer_correctness,passed
"{'id': 1, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",本来无一物何处惹尘埃的完整诗句是什么？,"本来无一物何处惹尘埃的完整诗句是什么？
这句诗句来自于唐代诗人杜牧的《秋夜将晓出篱门迎凉有感二首》之一。完整的诗句是：“本来无一物，何处惹尘埃。”这句诗表达了人们对于宁静和清净的向往，希望远离尘嚣和纷扰，回归本真的内心世界。
参考来源：

[[1]]
","['这句诗句出自唐代禅宗六祖慧能的《菩提偈》。完整的诗句是:""菩提本无树，明镜亦非台。\n本来无一物，何处惹尘埃!""']","['菩提本无树', '明镜亦非台']",0.6594760333772335,False
"{'id': 2, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",福建晋江灵水中学一初中女生遭霸凌跳楼去世是什么时候？,根据搜索结果，福建晋江灵水中学一初中女生遭霸凌跳楼去世的具体时间是2022年11月。这起悲剧引起了广泛的关注和讨论。霸凌是一个严重的问题，对受害者和整个社区都造成了巨大的伤害。我们应该共同努力，加强对霸凌行为的预防和处理，以确保每个人都能在安全和友善的环境中学习和成长。,['2024福建晋江灵水中学一初中女生遭霸凌跳楼去世的事件发生在2024年3月24日22时。'],['3月24日'],0.5662955857143596,False
"{'id': 3, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",那歌鱼是海鱼吗？,是的，歌鱼是一种海鱼。歌鱼也被称为鳕鱼，属于鳕鱼科。它们主要栖息在北大西洋的冷水海域，包括大西洋沿岸的欧洲和北美洲。歌鱼以其肉质鲜美而受到人们的喜爱，常被用于烹饪各种美食。,['是的，那歌鱼是海鱼。'],['是'],0.641261798761843,True
"{'id': 4, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",四面楚歌的主人公是谁？,"四面楚歌的主人公是谁？
根据提供的搜索结果，没有找到关于""四面楚歌""的主人公的相关信息。很抱歉，我无法提供准确的答案。如果您有其他问题，我将很乐意帮助您。",['四面楚歌的主人公是西楚霸王项羽。'],['项羽'],0.5211665430529347,False
"{'id': 5, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",跟领导吃饭座位安排图,根据搜索结果，我找到了一些关于跟领导吃饭座位安排图的信息。然而，这些搜索结果中没有提供具体的座位安排图或相关的详细信息。因此，我无法提供确切的座位安排图。如果您需要座位安排图，建议您联系相关的活动组织者或餐厅，以获取准确的信息。,['中餐宴请座次安排\n主陪(通常是领导)坐在面对大门的位置\n副主陪(通常是主陪的助手)坐在主陪的对面\n1号客人坐在主陪的右手边\n2号客人坐在主陪的左手边\n3号客人坐在副主陪的右手边\n4号客人坐在副主陪的左手边\n其他客人可以随意安排'],['右'],0.5106636534420208,False
"{'id': 6, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",风水轮流转同义词有哪些？,"风水轮流转同义词有哪些？
风水轮流转是一个成语，意思是事物或者人的命运会随着时间的推移而发生变化。它的同义词有以下几个：

时来运转
轮到自己
机会均等
一切都会好起来
好事多磨
黎明前的黑暗
阴差阳错
坎坷不平
一波三折

",['风水轮流转的同义词包括“否极泰来”、“物极必反”、“柳暗花明”、“绝处逢生”、“苦尽甘来”和“绝地反击”。其他类似的词还有“三十年河东三十年河西”、“风水轮流”和“十年河东十年河西”。'],['三十年河东||咸鱼翻身||苦尽甘来||时来运转||此一时彼一时||时来运转||枯木逢春'],0.5567046639603391,False
"{'id': 7, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",珠海华融时代广场多少米？,根据搜索结果，我无法找到关于珠海华融时代广场距离的确切信息。很抱歉，我无法回答这个问题。如果您有其他问题，我会尽力帮助您。,['珠海华融时代广场的建筑高度为196米。'],['196'],0.5036151758193513,False
"{'id': 8, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",相亲时媒婆说女方长得有福气，这是什么意思？,"媒婆说女方长得有福气，这是什么意思？
根据搜索结果，""女方长得有福气""这句话的意思是女方长相好，有福气。""福气""可以理解为幸运、好运气的意思。这句话是在夸奖女方长得漂亮、有吉祥之意。
参考来源：
-(https://www.quora.com/Whats-the-difference-between-%E4%BD%A0%E6%9C%89%E4%BB%",['相亲时媒婆说女方长得有福气，通常指女方看起来健康、体态丰满、体型偏胖。'],['胖||吃||丰满'],0.5521287101547899,False
"{'id': 9, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",为什么工地开工要祭拜？,"为什么工地开工要祭拜？
在中国传统文化中，祭拜在很多场合都是一种重要的仪式。在工地开工之前进行祭拜，是一种传统的习俗。以下是一些可能的原因：

祈求安全和顺利：祭拜是一种向神灵或祖先祈求保佑和庇护的方式。在工地开工之前进行祭拜，可以祈求工程的安全和顺利进行，避免意
",['工地开工要祭拜的原因主要是为了向土地神灵、过往鬼魂以及凶神恶煞告知即将在此地兴工建宅，避免冒犯这些神灵和鬼魂，同时请求他们的协助，希望工程能够顺利开展，并驱逐可能存在的煞气和秽气。此外，烧香祭拜是一种与神明连接的桥梁，通过这种方式表达对神明的敬意和祈求保佑'],['神||鬼'],0.6286328225577869,True
"{'id': 10, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",巴浪鱼是哪里的方言？,"巴浪鱼是哪里的方言？
根据搜索结果，巴浪鱼并不是方言，而是一种鱼类的名称。巴浪鱼是指一种生活在淡水中的鱼类，主要分布在中国的长江流域和珠江流域等地。它是一种重要的经济鱼类，也是中国传统的美食之一。
希望这个回答对您有帮助！如果您还有其他问题，请随时提问。",['巴浪鱼是福建和潮汕地区的方言。'],['潮汕||福建||福州'],0.5485079411770328,False
