metadata,question,answer,ground_truths,keywords,answer_correctness,passed
"{'id': 1, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",UN100D搭载什么处理器？,UN100D搭载的处理器是Intel N100处理器。,['UN100D搭载的是英特尔 N100 处理器\n. 该处理器拥有4核4线程，采用Intel 7工艺制造，TDP为6W，最高睿频为3.4 GHz\n. 由于采用低功耗处理器，适合基本办公任务，但不适合高端游戏。'],['N100'],0.6660826175498807,True
"{'id': 2, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",海狮07 EV两驱版最高车速是多少？,根据搜索结果，海狮07 EV两驱版的最高车速范围是20到26。,['海狮07 EV两驱版的最高车速为225km/h'],['225'],0.5546229716793063,False
"{'id': 3, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",大疆发布 Avata 2 无人机的电池容量是多少mAh？,"大疆发布的Avata 2无人机的电池容量是多少mAh？
根据搜索结果，我没有找到关于Avata 2无人机电池容量的确切信息。很抱歉，我无法回答这个问题。你可以尝试查阅更多的资料或者联系大疆公司以获取准确的信息。",['大疆发布的Avata 2无人机的电池容量为3400毫安时（mAh）'],['3400'],0.5640360249998325,False
"{'id': 4, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",Galaxy S24屏幕分辩率是多少？,"根据搜索结果，三星Galaxy S24系列包括三款设备，分别是Galaxy S24、Galaxy S24+和Galaxy S24 Ultra。其中，Galaxy S24采用了6.2英寸的平面显示屏。至于Galaxy S24+，它采用了更大的6.7英寸显示屏。而Galaxy S24 Ultra则配备了更大的6.8英寸显示屏。
所以，Galaxy S24的屏幕分辨率",['Galaxy S24基本款的屏幕分辨率为2340 x 1080像素'],"['2340', '1080']",0.5521399646942914,False
"{'id': 5, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",ThinkPad L13 Gen3有多少个Type-C接口？,根据搜索结果，ThinkPad L13 Gen3具有多个Type-C接口，但具体数量未在搜索结果中提及。建议查阅官方文档或联系厂商以获取确切的信息。,['ThinkPad L13 Gen3有两个Type-C接口。其中，一个是USB 3.2 Gen 2 Type-C端口，另一个是USB 3.2 Gen 1 Type-C端口。'],['Gen2||Gen 2'],0.5604049616097686,False
"{'id': 6, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",「IKU×MIRU」ご利用方法？,"「IKU×MIRU」ご利用方法？
「IKU×MIRU」は、利用方法に関する具体的な情報が提供されていませんでした。申し訳ありませんが、詳細な情報を提供することができません。他の情報や質問があればお知らせください。お手伝いできることがあります。",['契約後、My HISモバイルにログインし、「特典一覧・お申込みはこちらをご確認ください。」のリンクをクリックして、「特典一覧」を確認します。\n「特典一覧」内には、IKU×MIRUのクーポンコードが掲載されています。このコードをコピーしておきます。\nIKU×MIRUを利用するためには、特典一覧に掲載されている登録ページでクーポンを使って月間プランを申し込みます。\n月間プランを申し込んだ後、IKU×MIRU登録のメールアドレスで見放題対象コースを予約します。\n予約が完了すると、参加方法についてのメールが送られてきます。\n注意点として、クーポンコードは特典一覧に掲載されているIKU×MIRUの登録ページでのみ使用可能です。一般のHIS WEBサイトでは使用できません。また、IKU×MIRUの見放題サービスは自動継続されるため、無料期間終了後に料金が発生します。解約を希望する場合は、お申し込み日から30日目の22:59までに解約することで料金が発生しないことにご注意ください。'],"['特典一覧', 'クーポン']",0.5294834200057836,False
"{'id': 7, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",His Mobileの440パッケージの5GBのデータはいくらですか？,"His Mobileの440パッケージの5GBのデータはいくらですか？
His Mobileの440パッケージの5GBのデータの価格については、提供された検索結果からは明確な情報が得られませんでした。申し訳ありませんが、具体的な価格についてはHis Mobileの公式ウェブサイトやカスタマーサポートにお問い合わせいただくことをおすすめします。",['HISモバイルのデータ定額440プランの5GBのデータは、月額料金で880円（税込）です。このプランでは、毎月5GBのデータ通信を利用することができます。料金は定額で一定なので、安心してご利用いただけます。'],['880'],0.5515784246976512,False
"{'id': 8, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",HISモバイルのデータ定額440プラン（月額880円）に含まれる月間データ量は？,HISモバイルのデータ定額440プラン（月額880円）に含まれる月間データ量は、提供された情報からは明確にはわかりませんでした。申し訳ありませんが、詳細な情報を提供することができません。,['HISモバイルのデータ定額440プランで月額880円の場合、含まれる月間データ量は7GBです。'],['7||5'],0.5732679258432888,False
"{'id': 9, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",华为ADS 2.0 先进在哪里？,"华为ADS 2.0是华为公司的先进驾驶系统。根据搜索结果，华为ADS 2.0是华为公司开发的先进驾驶系统，具有高级驾驶辅助功能和自动驾驶功能。它包括高级驾驶辅助系统（ADAS）和自动驾驶系统（ADS），可以提供车道保持、自适应巡航控制、交通标志识别等功能，以提高驾驶的安全性和便利性。
华为ADS 2.0还具有先进的人工智能技术，可以通过感知、决策和控制等模块实现自动驾驶功能。它可以通过传感器获取车辆周围的环境信息，并根据这些信息做出",['ADS 2.0系统的先进之处主要体现在以下几个方面：\n创新性的激光融合GOD网络：ADS 2.0搭载了业界首创的激光融合GOD网络，能够精准识别异形障碍物，如侧翻车辆、掉落的大纸箱、落石、倒地大树等，提高了驾驶的安全性。\n多传感融合：通过激光雷达、毫米波雷达、摄像头等多传感融合的感知，即使在没有高精地图的情况下，也能对道路元素进行识别和理解，提高了驾驶的准确性和可靠性。\n覆盖广泛的城区高阶智能驾驶场景：ADS 2.0系统可以覆盖90%城区场景，让日常通勤更加舒心。在复杂的交通路口、人车混行的场景中，系统能够顺利通行，主动超车换道、脱困换道，大大提升了出行效率。'],"['GOD', '不依赖高精地图||没有高精地图']",0.5609674909591839,False
"{'id': 10, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'zh_cn'}",马自达J90A是新能源车吗？,根据搜索结果，马自达J90A是一款新能源车。马自达J90A是马自达公司推出的一款插电式混合动力车型，它采用了先进的混合动力系统，可以通过电池和发动机提供动力。这款车型的新能源特点使其在燃油经济性和环保性能方面具有优势。马自达J90A的新能源技术使其成为一款环保的汽车选择。,['是的，马自达J90A是一款新能源车'],['是'],0.6729979322471913,True
"{'id': 11, 'scene': 'products_search', 'source': 'https://github.com/sparticleinc/CRED/blob/main/datasets/products_search.csv', 'language': 'en'}",Key features and specifications about rabbit r1,"Rabbit R1: Key Features and Specifications
The Rabbit R1 is a pocket-sized AI assistant that aims to simplify and unify the user experience by reducing reliance on multiple apps and services. Here are some key features and specifications of the Rabbit R1, based on the search results:

Design and Display: The Rabbit R1 has a modern design and is roughly the size of a stack of Post-It notes, making it highly portable. It features a 2.88-inch touchscreen display for interaction .
Operating System: The Rabbit R1 runs on its own operating system called Rabbit OS. Rabbit OS is fronted by
","['The Rabbit R1 is a handheld AI-powered device²⁵. Here are some key features and specifications:\n Dimensions : 78mm*78mm*13mm / 3in*3in*0.5in¹\n Weight : 115g\n Battery Life and Charging Capabilities : 500 cycles > 80%, charging current 500mA, rate capacity 1000mAh\n Connectivity : Bluetooth 5.0 / Wi-Fi with 2.4GHz + 5GHz / 4G LTE\n Processor : MediaTek MT6765 Octa-core (Helio P35) max CPU frequency 2.3GHz\n Memory : 4GB\n Storage : 128GB\n Display : 2.88in TFT touchscreen\n Camera : 8MP, 3264x2448\n Video Resolution : 24fps, 1080p\n Operating Temperatures : 0°C - 45°C or 32ºF - 113ºF']","['115', '2.88']",0.6022573454116797,False
